SrNo,Date,Sale Party,Quantity Sold,Sale Rate,Product,Grade,Company,Specific Grade,Purchase Party,Quantity Purchased,Purchase Rate
11981,2022-08-17,Kanha Electronics Pvt Ltd (Ludhiana),8000,110,1030MG,PP Moulding (3 Mfi),IOCL,PP,Anand Commodities (Mysuru),8000,107
11982,2022-08-17,Zenith Polymers Automotive Components (Noida),8000,103,6095,HD HM,Luban,HM,Dynamic Polytrade,8000,101
11983,2022-08-17,Kolkata Core Toys Pvt Ltd,7000,113,I56a200,HD Injection Moulding,Gail,HD,Ghaziabad Bharat Polytrade,7000,110
11984,2022-08-17,Kochi Stellar Textiles Pvt Ltd,13000,111,HR003,PP Raffia,MRPL,PP,"GoldRiver Materials Trading Co. (Tianjin, China)",13000,109
11985,2022-08-17,Zenith Polymers Automotive Components (Noida),15000,107,M26500,LL Moulding (50Mfi),RIL,LL,"BlueCrane Petrochem Corp. (Ningbo, China)",15000,106
11986,2022-08-17,Shreenath Polymers Adhesives (Ahmedabad),10000,104,J1020FA20,LD 2 Mfi Non-Slip,RIL,LD,Infinity Petrochem (Indore),10000,103
11987,2022-08-18,Ghaziabad Infinity Toys Pvt Ltd,15000,105,52GB003,HD Blow Moulding,RIL,HD,Narmada Polymers (Chennai),15000,102
11988,2022-08-18,Sigma Mysuru Textiles Pvt Ltd,12000,105,218NJ,LL 2 Mfi Non-Slip,Sabic,LL,"Sandshell Trading DMCC (Dubai, UAE)",12000,102
11989,2022-08-18,Daman Umiya Agro Plast Pvt Ltd,14000,110,F0146D,HD Film,HMEL,HD,"GreatWall Plastics Co., Ltd. (Shanghai, China)",14000,107
11990,2022-08-18,Umiya Faridabad Footwear Pvt Ltd,13000,97,528K,PP Thermoforming,Sabic,PP,Everest Poly Hub (Navi Mumbai),13000,95
11991,2022-08-18,Galaxy Surat Polychemicals,13000,105,1820,LL 2 Mfi Non-Slip,Basell,LL,Indore Devika Polychem,13000,103
11992,2022-08-18,Mangaluru Orbit Footwear Pvt Ltd,12000,107,LB7000,LD Lamination,LG,LD,"GreatWall Plastics Co., Ltd. (Shanghai, China)",12000,105
11993,2022-08-18,Rajhans Silvassa Commodities,12000,107,SC201LVLT,GPPS,Supreme,GPPS,Pioneer Polytrade (Meerut),12000,106
11994,2022-08-18,Navkar Gurugram Medical Devices Pvt Ltd,15000,103,168MO,PP Moulding (10 Mfi),Borough,PP,"GreatWall Plastics Co., Ltd. (Shanghai, China)",15000,102
11995,2022-08-18,Siddhi Polymers Housewares (Kanpur),11000,106,1350EG,PP Extrusion (35 Mfi),IOCL,PP,Ghaziabad Bharat Polytrade,11000,105
11996,2022-08-18,Indore Momentum Industrials Pvt Ltd,14000,112,JF19010,LL 1 Mfi Slip,RIL,LL,"Pearl Coast Exim DMCC (Dubai, UAE)",14000,110
11997,2022-08-18,Heritage Adhesives Pvt Ltd (Nashik),8000,111,118NM,LL 1 Mfi Non-Slip,Sabic,LL,Shakti Chemplast (Navi Mumbai),8000,109
11998,2022-08-18,Rajhans Silvassa Commodities,9000,107,952,HD HM,Sabic,HM,Stellar Polychem (Faridabad),9000,106
11999,2022-08-18,Surat Dynamic Consumer Products Pvt Ltd,14000,105,16MA400,LD Moulding,RIL,LD,Rajhans Polychemicals,14000,104
12000,2022-08-18,Nagpur Heritage Moulders Pvt Ltd,13000,102,M12RR,PP Moulding (12 Mfi),HMEL,PP,Kolkata Dynamic Chemplast,13000,100
12001,2022-08-18,Sigma Polymers Furniture (Indore),13000,102,1969,LD Lamination,Sasol,LD,Panipat Sunbeam Polychemicals,13000,99
12002,2022-08-19,Sunbeam Polymers Electronics (Bhiwandi),12000,104,223,LL 1 Mfi Slip,Basell,LL,"GoldRiver Materials Trading Co. (Tianjin, China)",12000,103
12003,2022-08-19,Navkar Gurugram Medical Devices Pvt Ltd,6000,102,FC21HN,LL 2 Mfi Slip,Qamar,LL,Paramount Commodities,6000,101
12004,2022-08-19,Urban Automotive Components Pvt Ltd (Howrah),14000,105,1060MG,PP Moulding (6 Mfi),IOCL,PP,Devika Polymers (Udaipur),14000,102
12005,2022-08-19,Bluewave Adhesives Pvt Ltd (Silvassa),11000,109,F20S,LL 1 Mfi Slip,Gail,LL,Pacific Impex (Lucknow),11000,107
12006,2022-08-19,Pristine Mangaluru Industrials Pvt Ltd,12000,106,121H,ABS,LG,ABS,Navneet Polychemicals (Pithampur),12000,105
12007,2022-08-19,Pristine Vadodara Impex,15000,102,4024WN,LD GP,Sabic,LD,"Shengda Materials Trading Co. (Ningbo, China)",15000,99
12008,2022-08-19,Omkar Furniture Pvt Ltd (Thane),10000,110,180M50,HD Injection Moulding,IOCL,HD,"Pearl Coast Polymers LLC (Dubai, UAE)",10000,107
12009,2022-08-19,Desi Polymers Adhesives (Mumbai),10000,108,1070LA17,LD Lamination,RIL,LD,"SilverPanda Materials Trading Co. (Qingdao, China)",10000,105
12010,2022-08-19,Dynamic Polymart (Indore),13000,112,Lotrene 0710,LD Lamination,Lotrene,LD,Sigma Chemplast,13000,109
12011,2022-08-19,Gurugram Sunrise Industrials Pvt Ltd,7000,110,F0118L,LL 1 Mfi Non-Slip,HMEL,LL,Kanha Faridabad Polymer Traders,7000,109
12012,2022-08-19,Arham Exim,17000,109,L705,LD Lamination,Sumitomo,LD,Apex Impex (Cuttack),17000,107
12013,2022-08-20,Omkar Medical Devices Pvt Ltd (Vapi),15000,108,H350C,PP Moulding (38 Mfi),RIL,PP,Devika Polytrade (Ahmedabad),15000,105
12014,2022-08-20,Stride Polymers Pharma Packaging (Faridabad),14000,111,2106N,PP Moulding (12 Mfi),Luban,PP,Vadodara Urban Poly Solutions,14000,108
12015,2022-08-20,Reliable Delhi Adhesives Pvt Ltd,8000,103,ABS 920,ABS,Styrenics / Stryolution / BASF,ABS,"Pearl Coast Polymers LLC (Dubai, UAE)",8000,100
12016,2022-08-20,Kandla Crystal Plastics,6000,111,SH300,HIPS,Supreme,HIPS,Shakti Poly Solutions,6000,110
12017,2022-08-20,Anand Commodities (Mysuru),10000,103,50MA180,HD Injection Moulding,RIL,HD,"Shengda Materials Trading Co. (Ningbo, China)",10000,101
12018,2022-08-20,Dynamic Polymart (Indore),13000,110,1100N,PP Moulding (12 Mfi),AAPC,PP,Matrix Polymart (Secunderabad),13000,109
12019,2022-08-20,Indore Crescent Adhesives Pvt Ltd,10000,113,Lotrene 0270,LD 2 Mfi Slip,Lotrene,LD,Shakti Chemplast (Navi Mumbai),10000,112
12020,2022-08-20,Crystal Thane Packagers Pvt Ltd,7000,101,2106N,PP Moulding (12 Mfi),Luban,PP,Shubham Impex,7000,100
12021,2022-08-20,Heritage Adhesives Pvt Ltd (Nashik),11000,102,50MA180,HD Injection Moulding,RIL,HD,"GoldRiver Materials Trading Co. (Tianjin, China)",11000,101
12022,2022-08-20,Mangaluru Orbit Footwear Pvt Ltd,14000,109,TR571,HD Blow Moulding,Lotrene,HD,"Palm Vista Trading DMCC (Dubai, UAE)",14000,107
12023,2022-08-20,Mahadev Polymers Agro Plast (Rajkot),12000,105,6147,HD MBM,Luban,HD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",12000,103
12024,2022-08-20,Crystal Thane Packagers Pvt Ltd,17000,106,218NJ,LL 2 Mfi Non-Slip,Sabic,LL,"Sandshell Trading DMCC (Dubai, UAE)",17000,105
12025,2022-08-20,Faridabad Bluewave Chemplast,11000,109,2100N,PP Moulding (12 Mfi),Luban,PP,"Marina Gate Polymers LLC (Dubai, UAE)",11000,106
12026,2022-08-20,Pristine Mangaluru Industrials Pvt Ltd,18000,105,CM12RR,PPCP (12 MFI),HMEL,PP,Sahyadri Polymer Traders,18000,102
12027,2022-08-20,Radiant Polymers Automotive Components (Agra),8000,113,F0050D,HD HM,HMEL,HM,Triveni Panipat Poly Solutions,8000,110
12028,2022-08-21,Sigma Mysuru Textiles Pvt Ltd,9000,105,1200YG,PP Thermoforming (20 Mfi),IOCL,PP,Orbit Polychemicals (Cuttack),9000,103
12029,2022-08-21,Millennium Polymers Sports Goods (Dahej),10000,103,JF18010,LL 1 Mfi Non-Slip,RIL,LL,"Jumeirah Crest Trading DMCC (Dubai, UAE)",10000,102
12030,2022-08-21,Core Polymers Textiles (Noida),10000,97,5000W,ABS,Taita,ABS,Heritage Plastics (Nashik),10000,94
12031,2022-08-21,Jodhpur Reliable Pipes & Fittings Pvt Ltd,13000,104,012T,PP Moulding (12 Mfi),MRPL,PP,"Falaj Trading DMCC (Dubai, UAE)",13000,103
12032,2022-08-21,Ghaziabad Sunbeam Automotive Components Pvt Ltd,14000,115,861N,GPPS,Taita,GPPS,Noida Mahadev Polymart,14000,113
12033,2022-08-21,Kandla Crystal Plastics,13000,103,M5026L,LL 50 Mfi,HMEL,LL,"DragonGate Materials Trading Co. (Shanghai, China)",13000,101
12034,2022-08-21,Bluewave Ankleshwar Electronics Pvt Ltd,14000,109,2050S,HD Injection Moulding (20 Mfi),HMEL,HD,Dynamic Petrochem,14000,108
12035,2022-08-21,Sigma Mysuru Textiles Pvt Ltd,12000,107,4025AS,LD GP,Tasnee,LD,"Palm Vista Trading DMCC (Dubai, UAE)",12000,105
12036,2022-08-21,Zenith Polymers Automotive Components (Noida),11000,100,FH10S,PP TQ,Opal,PP,"BlueCrane Petrochem Corp. (Ningbo, China)",11000,98
12037,2022-08-21,Navkar Gurugram Medical Devices Pvt Ltd,6000,108,M307,PP Moulding (7 Mfi),Haldia,PP,Core Impex (Agra),6000,106
12038,2022-08-21,Ghaziabad Infinity Toys Pvt Ltd,13000,110,6147,HD MBM,Luban,HD,"GreatWall Plastics Co., Ltd. (Shanghai, China)",13000,109
12039,2022-08-21,Udaipur Narmada Polychem,11000,104,F01019S,LL 1 Mfi Slip,HPCL,LL,"Falaj Trading DMCC (Dubai, UAE)",11000,101
12040,2022-08-21,Paramount Polymers Stationery (Pune),11000,104,HD150W,ABS,Lotte,ABS,Orbit Polychemicals (Cuttack),11000,103
12041,2022-08-21,Capital Aurangabad Packagers Pvt Ltd,11000,112,MI45,ABS,Bhansali Engineering,ABS,"Lianhua Plastics Co., Ltd. (Shanghai, China)",11000,110
12042,2022-08-22,Sahyadri Indore Coatings Pvt Ltd,10000,108,2047A,LD GP,Sasol,LD,"GoldRiver Materials Trading Co. (Tianjin, China)",10000,105
12043,2022-08-22,Capital Aurangabad Packagers Pvt Ltd,12000,116,F0050D,HD HM,HMEL,HM,Faridabad Siddhi Polymer Traders,12000,114
12044,2022-08-22,Arham Cables Pvt Ltd (Noida),12000,108,M26500,LL Moulding (50Mfi),RIL,LL,"Shengda Materials Trading Co. (Ningbo, China)",12000,107
12045,2022-08-22,Coimbatore Aristo Adhesives Pvt Ltd,13000,104,52GB003,HD Blow Moulding,RIL,HD,"Lianhua Plastics Co., Ltd. (Shanghai, China)",13000,101
12046,2022-08-22,Navi Mumbai Unity Renewables Pvt Ltd,12000,109,LD 040,LD GP,RIL,LD,Aravali Trading Co.,12000,108
12047,2022-08-22,Shreenath Polymers Sports Goods (Ghaziabad),16000,108,B5004 / B6003,HD Blow Moulding,Opal,HD,Everest Poly Hub (Navi Mumbai),16000,105
12048,2022-08-22,Urban Faridabad Medical Devices Pvt Ltd,13000,109,52GB003,HD Blow Moulding,RIL,HD,"Pearl Coast Polymers LLC (Dubai, UAE)",13000,107
12049,2022-08-22,Sigma Polychemicals (Meerut),12000,113,JF18010,LL 1 Mfi Non-Slip,RIL,LL,"Desert Dunes Petrochem DMCC (Dubai, UAE)",12000,110
12050,2022-08-22,Heritage Polymers WaterTech (Durgapur),12000,109,B55H02,HD Blow Moulding,Opal,HD,Noida Mahadev Polymart,12000,106
12051,2022-08-22,Chennai Aravali Sports Goods Pvt Ltd,9000,106,F2001A,LL 1 Mfi Non-Slip,Opal,LL,Shakti Chemplast (Navi Mumbai),9000,105
12052,2022-08-22,Kandla Umiya Renewables Pvt Ltd,10000,109,HT003T,PP Thermoforming,Gail,PP,Cityline Trading Co.,10000,108
12053,2022-08-22,Aravali Coimbatore Films & Sheets Pvt Ltd,11000,102,F46003,HD Film,RIL,HD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",11000,99
12054,2022-08-23,Siddhi Polymers Housewares (Kanpur),10000,95,50MA180,HD Injection Moulding,RIL,HD,Sai Impex (Vapi),10000,94
12055,2022-08-23,Kaveri Polymers Automotive Components (Chennai),11000,108,6236,LD 2 Mfi Slip,Borough,LD,Surat Navneet Petrochem,11000,105
12056,2022-08-23,Ludhiana Millennium Stationery Pvt Ltd,9000,107,5032,PP Raffia,Exxon,PP,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",9000,105
12057,2022-08-23,Durgapur Tirupati Pharma Packaging Pvt Ltd,13000,105,2047A,LD GP,Sasol,LD,Infinity Petrochem (Indore),13000,104
12058,2022-08-23,Tirupati Sports Goods Pvt Ltd (Silvassa),11000,113,020F18A,LL 2 Mfi Non-Slip,Opal,LL,Siddhi Aurangabad Petrochem,11000,111
12059,2022-08-23,Heritage Chennai Adhesives Pvt Ltd,16000,108,2427K,LD GP,Basell,LD,"Falaj Trading DMCC (Dubai, UAE)",16000,106
12060,2022-08-23,Aravali Coimbatore Films & Sheets Pvt Ltd,11000,109,3155,PP Lamination,Exxon,PP,Urban Polychem (Jodhpur),11000,106
12061,2022-08-23,Mahadev Lucknow Agro Plast Pvt Ltd,11000,106,2518,LD 2 Mfi Non-Slip,Sabic,LD,Vadodara Urban Poly Solutions,11000,104
12062,2022-08-23,Chennai Aravali Sports Goods Pvt Ltd,10000,101,R03RR,PP Raffia,HMEL,PP,Haridwar Galaxy Polymart,10000,99
12063,2022-08-23,Momentum Footwear Pvt Ltd (Delhi),19000,103,F2001A,LL 1 Mfi Non-Slip,Opal,LL,"Falaj Trading DMCC (Dubai, UAE)",19000,100
12064,2022-08-23,Kaveri Gurugram Petrochem,14000,103,PP 500,PP Raffia,Sabic,PP,Stellar Polychemicals (Daman),14000,101
12065,2022-08-23,Narmada WaterTech Pvt Ltd (Thane),13000,107,1925,LL 2 Mfi Slip,Tasnee,LL,"GreatWall Plastics Co., Ltd. (Shanghai, China)",13000,104
12066,2022-08-23,Cityline Appliances Pvt Ltd (Aurangabad),11000,108,1350EG,PP Extrusion (35 Mfi),IOCL,PP,"GoldRiver Materials Trading Co. (Tianjin, China)",11000,107
12067,2022-08-23,Kanha Electronics Pvt Ltd (Ludhiana),19000,109,5230,LD Heavy Duty,Borough,LD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",19000,108
12068,2022-08-24,Pristine Polymers Renewables (Bhubaneswar),10000,103,B52A003,HD Blow Moulding,Gail,HD,"DragonGate Materials Trading Co. (Shanghai, China)",10000,102
12069,2022-08-24,Chennai Aravali Sports Goods Pvt Ltd,13000,108,C080,PPCP,RIL,PP,Vector Coimbatore Polymers,13000,106
12070,2022-08-24,Shubham Indore WaterTech Pvt Ltd,10000,110,LB7000,LD Lamination,LG,LD,"Jumeirah Crest Trading DMCC (Dubai, UAE)",10000,107
12071,2022-08-24,Siddhi Pipes & Fittings Pvt Ltd (Ghaziabad),10000,102,7087,LL 1 Mfi Slip,Equate,LL,Anand Poly Solutions,10000,101
12072,2022-08-24,Galaxy Surat Polychemicals,15000,107,456J,PP Raffia,Basell,PP,Greentech Polytrade (Kochi),15000,105
12073,2022-08-24,Neelkanth Buildtech Pvt Ltd (Hyderabad),16000,107,1350EG,PP Extrusion (35 Mfi),IOCL,PP,"Falaj Trading DMCC (Dubai, UAE)",16000,105
12074,2022-08-24,Cityline Poly Solutions,10000,105,TR571,HD Blow Moulding,Lotrene,HD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",10000,102
12075,2022-08-24,Infinity Vasai Toys Pvt Ltd,15000,108,AGILON35GF,35% Glass Filled Nylon,GRP,Nylon,Shree Polymers (Vapi),15000,105
12076,2022-08-24,Tirupati Sports Goods Pvt Ltd (Silvassa),6000,110,SC203TR,GPPS,Supreme,GPPS,Sahyadri Polymer Traders,6000,109
12077,2022-08-24,Umiya Faridabad Footwear Pvt Ltd,20000,106,F0146D,HD Film,HMEL,HD,Zenith Udaipur Exim,20000,104
12078,2022-08-24,Heritage Adhesives Pvt Ltd (Nashik),15000,109,2106N,PP Moulding (12 Mfi),Luban,PP,Krishna Trading Co. (Vasai),15000,107
12079,2022-08-24,Zenith Polymers Stationery (Haridwar),11000,111,456J,PP Raffia,Basell,PP,"Sandshell Trading DMCC (Dubai, UAE)",11000,108
12080,2022-08-25,Narmada Buildtech Pvt Ltd (Noida),9000,108,T3804,LL Roto Moulding,Opal,LL,Surat Ganga Exim,9000,106
12081,2022-08-25,Urban Sports Goods Pvt Ltd (Bengaluru),14000,110,F19010,LL 1 Mfi Slip,RIL,LL,Matrix Mumbai Exim,14000,108
12082,2022-08-25,Ghaziabad Infinity Toys Pvt Ltd,9000,110,W20,PP Raffia,Gail,PP,Narmada Polymers (Chennai),9000,108
12083,2022-08-25,Navkar Bhiwandi Electricals Pvt Ltd,12000,111,M5026L,LL 50 Mfi,HMEL,LL,Arham Exim,12000,110
12084,2022-08-25,Aristo Ludhiana Stationery Pvt Ltd,14000,108,BL3,HD Blow Moulding,Iran,HD,Radiant Impex,14000,107
12085,2022-08-25,Heritage Polymers Electronics (Jaipur),15000,105,MI45,ABS,Bhansali Engineering,ABS,Shreenath Plastics,15000,103
12086,2022-08-25,Matrix Polymers Cables (Hyderabad),14000,105,W20,PP Raffia,Gail,PP,Shakti Polymers (Hyderabad),14000,104
12087,2022-08-25,Arham Cables Pvt Ltd (Noida),14000,104,Q1018H,LL 1 Mfi Slip,Lotrene,LL,"GoldRiver Materials Trading Co. (Tianjin, China)",14000,101
12088,2022-08-25,Ganga Pharma Packaging Pvt Ltd (Surat),14000,103,Y50,PP Raffia,Gail,PP,"Palm Vista Polymers LLC (Dubai, UAE)",14000,100
12089,2022-08-25,Mahadev Lucknow Agro Plast Pvt Ltd,7000,110,CM12RR,PPCP (12 MFI),HMEL,PP,Galaxy Petrochem (Ankleshwar),7000,108
12090,2022-08-25,Chennai Aravali Sports Goods Pvt Ltd,14000,107,5410,HD Raffia,Opal,HD,"Palm Vista Trading DMCC (Dubai, UAE)",14000,105
12091,2022-08-25,Pioneer Polymers Housewares (Mangaluru),13000,106,J1005,LD Milk Pouch,RIL,LD,Shreenath Plastics,13000,103
12092,2022-08-25,Nagpur Heritage Moulders Pvt Ltd,9000,102,B55H02,HD Blow Moulding,Opal,HD,Navneet Vasai Polymer Traders,9000,99
12093,2022-08-25,Infinity Vasai Toys Pvt Ltd,12000,106,F2001S,LL 1 Mfi Slip,Opal,LL,Kanpur Kaveri Petrochem,12000,104
12094,2022-08-26,Bluewave Ankleshwar Electronics Pvt Ltd,13000,107,E24065,LL Lamination,RIL,LL,Apex Impex (Cuttack),13000,105
12095,2022-08-26,Urban Faridabad Medical Devices Pvt Ltd,13000,110,2103,LD Heavy Duty,Sasol,LD,"Palm Vista Trading DMCC (Dubai, UAE)",13000,108
12096,2022-08-26,Heritage Chennai Adhesives Pvt Ltd,9000,106,Q1018N,LL 1 Mfi Non-Slip,Lotrene,LL,"Lianhua Plastics Co., Ltd. (Shanghai, China)",9000,105
12097,2022-08-26,Beacon Recyclers Pvt Ltd (Vasai),7000,99,M0861S,HD Injection Moulding (8 mfi),HMEL,HD,"DragonGate Materials Trading Co. (Shanghai, China)",7000,97
12098,2022-08-26,Vindhya Polymers Adhesives (Udaipur),11000,107,RH03,PP Raffia,Opal,PP,Rajhans Silvassa Commodities,11000,105
12099,2022-08-26,Momentum Footwear Pvt Ltd (Delhi),17000,114,180M50,HD Injection Moulding,IOCL,HD,Urban Polychem (Jodhpur),17000,112
12100,2022-08-26,Vapi Nexus Housewares Pvt Ltd,16000,107,4025ZN,LD GP,Sabic,LD,"Palm Vista Polymers LLC (Dubai, UAE)",16000,104
12101,2022-08-26,Vertex 3D Printing Pvt Ltd (Nashik),19000,103,5831D,HD Blow Moulding,Basell,HD,Lucknow Narmada Plastics,19000,102
12102,2022-08-26,Siddhi Polymers Recyclers (Mangaluru),14000,105,B55H02,HD Blow Moulding,Opal,HD,"SilverPanda Materials Trading Co. (Qingdao, China)",14000,103
12103,2022-08-26,Stride Polymers Pharma Packaging (Faridabad),13000,107,952,HD HM,Sabic,HM,Desi Exim (Panipat),13000,105
12104,2022-08-27,Arham Cables Pvt Ltd (Noida),9000,104,F1,HD HM,Qamar,HM,Shubham Impex,9000,101
12105,2022-08-27,Narmada WaterTech Pvt Ltd (Thane),12000,108,F52H04,HD HM,Opal,HM,Tirupati Polytrade,12000,105
12106,2022-08-27,Galaxy Secunderabad Moulders Pvt Ltd,10000,110,EVA 2518,EVA 18%,Sipchem,EVA,Heritage Plastics (Nashik),10000,109
12107,2022-08-27,Agra Vindhya Sports Goods Pvt Ltd,8000,106,1100FS,PP TQ,IOCL,PP,"Pearl Coast Exim DMCC (Dubai, UAE)",8000,103
12108,2022-08-27,Agra Vindhya Sports Goods Pvt Ltd,15000,112,1881,HD HM,Titan,HM,Stellar Cuttack Commodities,15000,109
12109,2022-08-27,Mangaluru Orbit Footwear Pvt Ltd,17000,103,1810T,LL 1 Mfi Slip,Basell,LL,Navkar Dahej Impex,17000,101
12110,2022-08-27,Urban Faridabad Medical Devices Pvt Ltd,8000,100,118WM,LL 1 Mfi Slip,Sabic Malaysia,LL,Rajhans Polychemicals,8000,99
12111,2022-08-27,Noida Mahadev Polymart,13000,109,H110QS,PP TQ,Nayara,PP,"Palm Vista Polymers LLC (Dubai, UAE)",13000,107
12112,2022-08-27,Bluewave Adhesives Pvt Ltd (Silvassa),9000,112,223,LL 1 Mfi Slip,Basell,LL,"Sandshell Trading DMCC (Dubai, UAE)",9000,109
12113,2022-08-27,Omkar Furniture Pvt Ltd (Thane),8000,109,1070LA17,LD Lamination,RIL,LD,Allied Polychemicals,8000,108
12114,2022-08-27,Anand Polymers Textiles (Pune),11000,107,SH300,HIPS,Supreme,HIPS,Tirupati Ghaziabad Polymers,11000,105
12115,2022-08-28,Silvassa Stride 3D Printing Pvt Ltd,11000,111,SC200,GPPS,Supreme,GPPS,"Palm Vista Trading DMCC (Dubai, UAE)",11000,108
12116,2022-08-28,Matrix 3D Printing Pvt Ltd (Pithampur),11000,107,PS330,HIPS,Sabic,HIPS,"GreatWall Plastics Co., Ltd. (Shanghai, China)",11000,105
12117,2022-08-28,Mumbai Allied Buildtech Pvt Ltd,10000,108,H350C,PP Moulding (38 Mfi),RIL,PP,Sigma Chemplast,10000,105
12118,2022-08-28,Krishna Sports Goods Pvt Ltd (Ahmedabad),10000,99,AGILON35GF,35% Glass Filled Nylon,GRP,Nylon,Ghaziabad Bharat Polytrade,10000,98
12119,2022-08-28,Cityline Appliances Pvt Ltd (Aurangabad),16000,108,HR033,PP Raffia,HPCL,PP,"Huanxin Petrochem Corp. (Xiamen, China)",16000,105
12120,2022-08-28,Aurangabad Fortune 3D Printing Pvt Ltd,16000,108,851,HD HM,Sabic,HM,Sunbeam Udaipur Plastics,16000,105
12121,2022-08-28,Zenith Polymers Automotive Components (Noida),7000,107,52GB003,HD Blow Moulding,RIL,HD,"BlueCrane Petrochem Corp. (Ningbo, China)",7000,105
12122,2022-08-28,Capital Bhiwandi Appliances Pvt Ltd,10000,105,LDU7915,LD Lamination,Tricolene,LD,"Pearl Coast Exim DMCC (Dubai, UAE)",10000,102
12123,2022-08-28,Devika Panipat Stationery Pvt Ltd,13000,102,MI45,ABS,Bhansali Engineering,ABS,Coimbatore Krishna Polymer Traders,13000,101
12124,2022-08-28,Devika Footwear Pvt Ltd (Silvassa),13000,109,H050MN,PP Thermoforming,RIL,PP,Galaxy Petrochem (Ankleshwar),13000,107
12125,2022-08-28,Nagpur Heritage Moulders Pvt Ltd,14000,108,7019EC,LD Lamination,Sabic,LD,"Jumeirah Crest Trading DMCC (Dubai, UAE)",14000,106
12126,2022-08-28,Matrix Polymers Cables (Hyderabad),12000,105,1969,LD Lamination,Sasol,LD,Sahyadri Polymer Traders,12000,104
12127,2022-08-29,Indore Crescent Adhesives Pvt Ltd,10000,107,LB7000,LD Lamination,LG,LD,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",10000,105
12128,2022-08-29,Rajhans Mysuru Furniture Pvt Ltd,22000,111,1881,HD HM,Titan,HM,Zenith Udaipur Exim,22000,108
12129,2022-08-29,Narmada WaterTech Pvt Ltd (Thane),13000,105,7019EC,LD Lamination,Sabic,LD,Prime Secunderabad Polymart,13000,104
12130,2022-08-29,Ghaziabad Infinity Toys Pvt Ltd,14000,111,M307,PP Moulding (7 Mfi),Haldia,PP,Devika Polymers (Udaipur),14000,110
12131,2022-08-29,Rajhans Mysuru Furniture Pvt Ltd,16000,108,7087,LL 1 Mfi Slip,Equate,LL,Metro Polychemicals (Jodhpur),16000,107
12132,2022-08-29,Omkar Medical Devices Pvt Ltd (Vapi),9000,114,50100,HD MBM,Marlex / Lotrene,HD,"Pearl Coast Exim DMCC (Dubai, UAE)",9000,111
12133,2022-08-29,Prime Renewables Pvt Ltd (Meerut),14000,110,L705,LD Lamination,Sumitomo,LD,Kanha Faridabad Polymer Traders,14000,107
12134,2022-08-29,Haridwar Galaxy Polymart,11000,106,R0150S,HD Raffia,HMEL,HD,"Jinlong Petrochem Corp. (Ningbo, China)",11000,105
12135,2022-08-29,Krishna Films & Sheets Pvt Ltd (Vapi),11000,100,0209AA,LL 1 Mfi Non-Slip,Iran,LL,Kanpur Sunrise Polymers,11000,98
12136,2022-08-29,Pacific Polymers Automotive Components (Rajkot),11000,107,2130,LD Heavy Duty,Sasol,LD,"DragonGate Materials Trading Co. (Shanghai, China)",11000,105
12137,2022-08-29,Sigma Mysuru Textiles Pvt Ltd,11000,108,HD150W,ABS,Lotte,ABS,Unity Petrochem,11000,105
12138,2022-08-29,Radiant Polymers Automotive Components (Agra),11000,107,6888,HD HM,Equate,HM,Orbit Poly Hub,11000,104
12139,2022-08-29,Indore Pristine Packagers Pvt Ltd,11000,107,2050S,HD Injection Moulding (20 Mfi),HMEL,HD,"Sandshell Trading DMCC (Dubai, UAE)",11000,105
12140,2022-08-29,Jodhpur Reliable Pipes & Fittings Pvt Ltd,13000,107,7019EC,LD Lamination,Sabic,LD,Velocity Trading Co.,13000,104
12141,2022-08-30,Kaveri Polymers Automotive Components (Chennai),14000,108,1018MK,LLM 1 Mfi Non-Slip,Exxon,LL,"Palm Vista Polymers LLC (Dubai, UAE)",14000,106
12142,2022-08-30,Mahadev Lucknow Agro Plast Pvt Ltd,10000,100,FC21HS,LL 1 Mfi Slip,Qamar,LL,"Pearl Coast Exim DMCC (Dubai, UAE)",10000,99
12143,2022-08-30,Nagpur Heritage Moulders Pvt Ltd,12000,110,FU5100 / M7100,HD Film,Lotte,HD,Sunbeam Udaipur Plastics,12000,107
12144,2022-08-30,Kanha Polymers Industrials (Silvassa),12000,112,F01019S,LL 1 Mfi Slip,HPCL,LL,Anand Commodities (Mysuru),12000,109
12145,2022-08-30,Mumbai Allied Buildtech Pvt Ltd,7000,116,SC203EL,GPPS,Supreme,GPPS,Orbit Poly Hub,7000,115
12146,2022-08-30,Nagpur Heritage Moulders Pvt Ltd,9000,101,Y50,PP Raffia,Gail,PP,"Marina Gate Polymers LLC (Dubai, UAE)",9000,100
12147,2022-08-30,Aristo Ludhiana Stationery Pvt Ltd,11000,104,HY035R,PP Lamination,MRPL,PP,Heritage Kochi Plastics,11000,101
12148,2022-08-30,Meerut Krishna 3D Printing Pvt Ltd,8000,104,5000W,ABS,Taita,ABS,"Pearl Coast Polymers LLC (Dubai, UAE)",8000,102
12149,2022-08-30,Vector Moulders Pvt Ltd (Daman),16000,111,1200YG,PP Thermoforming (20 Mfi),IOCL,PP,Velocity Trading Co.,16000,108
